t_s,TAS_m_s,ref_m_s,thrust_N,err_m_s
39.400000000000006,78.35240416074465,77.1666,3369.51513671875,-1.1858041607446523
39.5,78.35392456252823,77.1666,3365.204833984375,-1.1873245625282323
39.6,78.35529813902697,77.1666,3360.96728515625,-1.1886981390269682
39.7,78.35652760653274,77.1666,3356.7978515625,-1.1899276065327342
39.800000000000004,78.35761552123388,77.1666,3352.69775390625,-1.1910155212338793
39.900000000000006,78.3585644750569,77.1666,3348.657958984375,-1.191964475056892
40.0,78.3593767534134,77.1666,3344.68994140625,-1.1927767534133977
40.1,78.36005502015684,77.1666,3340.783203125,-1.1934550201568328
40.2,78.36060158359494,77.1666,3336.939208984375,-1.1940015835949396
40.300000000000004,78.36101879639402,77.1666,3333.163818359375,-1.194418796394018
40.400000000000006,78.36130920213677,77.1666,3329.44189453125,-1.1947092021367638
40.5,78.36147483429244,77.1666,3325.790771484375,-1.1948748342924347
40.6,78.36151830078296,77.1666,3322.194580078125,-1.194918300782959
40.7,78.36144167484379,77.1666,3318.660888671875,-1.1948416748437864
40.800000000000004,78.36124727819548,77.1666,3315.1884765625,-1.1946472781954753
40.900000000000006,78.36093738725685,77.1666,3311.768798828125,-1.1943373872568515
41.0,78.36051398881862,77.1666,3308.4130859375,-1.1939139888186219
41.1,78.359979440527,77.1666,3305.11083984375,-1.1933794405269964
41.2,78.35933574505968,77.1666,3301.86328125,-1.1927357450596787
41.300000000000004,78.35858494188336,77.1666,3298.67626953125,-1.1919849418833621
41.400000000000006,78.3577292619751,77.1666,3295.540283203125,-1.1911292619750924
41.5,78.35677061417604,77.1666,3292.45654296875,-1.19017061417604
41.6,78.35571094429645,77.1666,3289.429931640625,-1.189110944296445
41.7,78.35455235724841,77.1666,3286.4560546875,-1.187952357248406
41.800000000000004,78.35329680714163,77.1666,3283.535400390625,-1.1866968071416295
41.900000000000006,78.35194626052105,77.1666,3280.663818359375,-1.1853462605210439
42.0,78.3505025415463,77.1666,3277.84228515625,-1.1839025415463027
42.1,78.34896750336,77.1666,3275.07080078125,-1.1823675033599983
42.2,78.34734299544165,77.1666,3272.3505859375,-1.1807429954416477
42.300000000000004,78.3456309043496,77.1666,3269.67626953125,-1.1790309043496023
42.400000000000006,78.34383293367544,77.1666,3267.0537109375,-1.177232933675441
42.5,78.34195097917042,77.1666,3264.478515625,-1.1753509791704175
42.6,78.33998678618839,77.1666,3261.946044921875,-1.173386786188388
42.7,78.33794194183385,77.1666,3259.46337890625,-1.1713419418338447
42.800000000000004,78.33581826633406,77.1666,3257.028076171875,-1.169218266334056
42.900000000000006,78.33361749484327,77.1666,3254.632568359375,-1.1670174948432646
43.0,78.3313411065201,77.1666,3252.282958984375,-1.164741106520097
43.1,78.32899078126884,77.1666,3249.98291015625,-1.16239078126884
43.2,78.32656831787398,77.1666,3247.718017578125,-1.1599683178739753
43.300000000000004,78.3240750308796,77.1666,3245.5009765625,-1.1574750308795956
43.400000000000006,78.32151265587096,77.1666,3243.32470703125,-1.1549126558709588
43.5,78.31888268873071,77.1666,3241.186279296875,-1.1522826887307076
43.6,78.31618652461084,77.1666,3239.09521484375,-1.1495865246108394
43.7,78.3134258736338,77.1666,3237.041748046875,-1.1468258736338015
43.800000000000004,78.31060211665157,77.1666,3235.02734375,-1.1440021166515635
43.900000000000006,78.30771668066004,77.1666,3233.052001953125,-1.1411166806600335
44.0,78.3047709898258,77.1666,3231.115966796875,-1.1381709898257952
44.1,78.3017664736392,77.1666,3229.219482421875,-1.1351664736392024
44.2,78.29870456690415,77.1666,3227.3583984375,-1.1321045669041467
44.300000000000004,78.29558656307988,77.1666,3225.537841796875,-1.1289865630798772
44.400000000000006,78.29241392414929,77.1666,3223.752685546875,-1.1258139241492842
44.5,78.28918793810956,77.1666,3222.003662109375,-1.122587938109561
44.6,78.28590991484498,77.1666,3220.286865234375,-1.119309914844976
44.7,78.28258103128888,77.1666,3218.6123046875,-1.1159810312888823
44.800000000000004,78.27920279607139,77.1666,3216.964111328125,-1.1126027960713856
44.900000000000006,78.27577618527349,77.1666,3215.35498046875,-1.1091761852734834
45.0,78.2723025966863,77.1666,3213.78271484375,-1.1057025966862994
45.1,78.26878335200965,77.1666,3212.238525390625,-1.1021833520096465
45.2,78.26521947702925,77.1666,3210.728515625,-1.0986194770292457
45.300000000000004,78.26161219917253,77.1666,3209.252685546875,-1.0950121991725297
45.400000000000006,78.25796274343568,77.1666,3207.8056640625,-1.0913627434356812
45.5,78.25427215315187,77.1666,3206.3935546875,-1.0876721531518712
45.6,78.25054167326344,77.1666,3205.01123046875,-1.083941673263439
45.7,78.2467723751591,77.1666,3203.6591796875,-1.0801723751590941
45.800000000000004,78.24296534439881,77.1666,3202.337158203125,-1.076365344398809
45.900000000000006,78.23912165624532,77.1666,3201.046142578125,-1.0725216562453141
46.0,78.23524241642058,77.1666,3199.78125,-1.0686424164205732
46.1,78.23132856551547,77.1666,3198.547607421875,-1.0647285655154661
46.2,78.22738121334656,77.1666,3197.344970703125,-1.0607812133465586
46.300000000000004,78.2234014593884,77.1666,3196.164306640625,-1.0568014593883959
46.400000000000006,78.2193900994972,77.1666,3195.01611328125,-1.0527900994972015
46.5,78.21534827827762,77.1666,3193.89501953125,-1.048748278277614
46.6,78.2112769588361,77.1666,3192.801025390625,-1.0446769588360922
46.7,78.20717710237423,77.1666,3191.72998046875,-1.040577102374229
46.800000000000004,78.20304952969173,77.1666,3190.687744140625,-1.0364495296917227
46.900000000000006,78.19889525549472,77.1666,3189.66796875,-1.0322952554947165
47.0,78.19471508065978,77.1666,3188.67724609375,-1.0281150806597736
47.1,78.19051002445178,77.1666,3187.70947265625,-1.02391002445178
47.2,78.18628090044557,77.1666,3186.7705078125,-1.0196809004455645
47.300000000000004,78.18202871613943,77.1666,3185.850830078125,-1.015428716139425
47.400000000000006,78.17775415930602,77.1666,3184.955810546875,-1.0111541593060167
47.5,78.17345809559465,77.1666,3184.08984375,-1.0068580955946516
47.6,78.16914153559533,77.1666,3183.23828125,-1.002541535595327
47.7,78.16480499907831,77.1666,3182.4169921875,-0.9982049990783111
47.800000000000004,78.16044953434854,77.1666,3181.615234375,-0.9938495343485414
47.900000000000006,78.15607582917322,77.1666,3180.834716796875,-0.989475829173216
48.0,78.15168462699222,77.1666,3180.07421875,-0.9850846269922187
48.1,78.14727662904407,77.1666,3179.339111328125,-0.9806766290440692
48.2,78.14285271442215,77.1666,3178.62451171875,-0.9762527144221451
48.300000000000004,78.13841359754738,77.1666,3177.9306640625,-0.9718135975473814
48.400000000000006,78.13395999958097,77.1666,3177.2578125,-0.9673599995809639
48.5,78.12949264841176,77.1666,3176.6015625,-0.9628926484117528
48.6,78.12501212384788,77.1666,3175.967041015625,-0.9584121238478787
48.7,78.1205191756457,77.1666,3175.35400390625,-0.9539191756456944
48.800000000000004,78.11601454394103,77.1666,3174.76171875,-0.9494145439410318
48.900000000000006,78.11149894297432,77.1666,3174.18603515625,-0.9448989429743193
49.0,78.10697294708154,77.1666,3173.627685546875,-0.9403729470815421
49.1,78.10243715391121,77.1666,3173.0869140625,-0.9358371539112085
49.2,78.09789216808505,77.1666,3172.568359375,-0.9312921680850508
49.300000000000004,78.09333874783407,77.1666,3172.066162109375,-0.9267387478340652
49.400000000000006,78.08877745437114,77.1666,3171.58154296875,-0.9221774543711376
49.5,78.08420888854394,77.1666,3171.114501953125,-0.9176088885439384
49.6,78.07963365002239,77.1666,3170.660400390625,-0.9130336500223848
49.7,78.07505218250526,77.1666,3170.229248046875,-0.9084521825052576
49.800000000000004,78.07046526285515,77.1666,3169.810302734375,-0.9038652628551489
49.900000000000006,78.06587330793971,77.1666,3169.40966796875,-0.8992733079397084
50.0,78.06127693748915,77.1666,3169.02197265625,-0.8946769374891517
50.1,78.05667659078408,77.1666,3168.65283203125,-0.8900765907840764
50.2,78.05207289363055,77.1666,3168.30126953125,-0.8854728936305492
50.300000000000004,78.04746643802333,77.1666,3167.9580078125,-0.8808664380233324
50.400000000000006,78.0428575052085,77.1666,3167.638916015625,-0.8762575052084998
50.5,78.03824690544852,77.1666,3167.3271484375,-0.8716469054485145
50.6,78.03363488527022,77.1666,3167.0302734375,-0.8670348852702148
50.7,78.02902194328153,77.1666,3166.751953125,-0.8624219432815323
50.800000000000004,78.02440869932582,77.1666,3166.486328125,-0.8578086993258154
50.900000000000006,78.01979557650637,77.1666,3166.22998046875,-0.8531955765063657
51.0,78.01518288304177,77.1666,3165.9931640625,-0.8485828830417717
51.1,78.0105712687323,77.1666,3165.7646484375,-0.8439712687323038
51.2,78.00596100734309,77.1666,3165.554931640625,-0.8393610073430864
51.300000000000004,78.00135272243604,77.1666,3165.35400390625,-0.8347527224360363
51.400000000000006,77.996746702326,77.1666,3165.162841796875,-0.8301467023260045
51.5,77.99214326735685,77.1666,3164.99169921875,-0.8255432673568492
51.6,77.98754307943264,77.1666,3164.828125,-0.820943079432638
51.7,77.98294638366511,77.1666,3164.6748046875,-0.8163463836651061
51.800000000000004,77.97835351431054,77.1666,3164.535888671875,-0.8117535143105385
51.900000000000006,77.97376494347992,77.1666,3164.410888671875,-0.8071649434799184
52.0,77.96918112607447,77.1666,3164.290283203125,-0.8025811260744717
52.1,77.9646021983736,77.1666,3164.189453125,-0.7980021983735952
52.2,77.96002880966819,77.1666,3164.0927734375,-0.7934288096681854
52.300000000000004,77.95546108657027,77.1666,3164.01123046875,-0.7888610865702645
52.400000000000006,77.95089952207339,77.1666,3163.938720703125,-0.7842995220733826
52.5,77.94634440453727,77.1666,3163.876220703125,-0.7797444045372686
52.6,77.94179605435451,77.1666,3163.8232421875,-0.7751960543545096
52.7,77.9372547750055,77.1666,3163.780029296875,-0.7706547750054966
52.800000000000004,77.93272087753306,77.1666,3163.746826171875,-0.766120877533055
52.900000000000006,77.92819468052811,77.1666,3163.728271484375,-0.7615946805281055
53.0,77.9236766567649,77.1666,3163.7138671875,-0.7570766567648946
53.1,77.91916692777556,77.1666,3163.709716796875,-0.7525669277755611
53.2,77.91466581854205,77.1666,3163.715576171875,-0.7480658185420452
53.300000000000004,77.91017364527414,77.1666,3163.73095703125,-0.7435736452741395
53.400000000000006,77.90569070727948,77.1666,3163.75146484375,-0.7390907072794732
53.5,77.9012171566415,77.1666,3163.786865234375,-0.734617156641491
53.6,77.89675347104323,77.1666,3163.826416015625,-0.7301534710432236
53.7,77.89229976877043,77.1666,3163.871826171875,-0.7256997687704256
53.800000000000004,77.88785622491672,77.1666,3163.931884765625,-0.7212562249167149
53.900000000000006,77.88342330754256,77.1666,3163.99609375,-0.7168233075425547
54.0,77.87900113347774,77.1666,3164.07080078125,-0.7124011334777407
54.1,77.87459003116038,77.1666,3164.14990234375,-0.707990031160378
54.2,77.87019012471893,77.1666,3164.23486328125,-0.7035901247189287
54.300000000000004,77.86580158693222,77.1666,3164.334716796875,-0.6992015869322188
54.400000000000006,77.86142489169872,77.1666,3164.433837890625,-0.6948248916987154
54.5,77.85705999058456,77.1666,3164.5439453125,-0.6904599905845572
54.6,77.8527072263243,77.1666,3164.66259765625,-0.686107226324296
54.7,77.84836685952413,77.1666,3164.78662109375,-0.6817668595241315
54.800000000000004,77.84403904438001,77.1666,3164.91552734375,-0.6774390443800087
54.900000000000006,77.83972391850318,77.1666,3165.0546875,-0.6731239185031797
55.0,77.8354217984857,77.1666,3165.1982421875,-0.6688217984856948
55.1,77.83113280478182,77.1666,3165.346923828125,-0.664532804781814
55.2,77.82685708206309,77.1666,3165.5009765625,-0.6602570820630831
55.300000000000004,77.822594782877,77.1666,3165.66455078125,-0.6559947828770021
55.400000000000006,77.81834619798747,77.1666,3165.832763671875,-0.6517461979874639
55.5,77.81411145466011,77.1666,3166.005859375,-0.6475114546601048
55.6,77.80989068807065,77.1666,3166.18408203125,-0.6432906880706497
55.7,77.80568404128975,77.1666,3166.366943359375,-0.6390840412897489
55.800000000000004,77.80149164082606,77.1666,3166.5595703125,-0.634891640826055
55.900000000000006,77.79731378404458,77.1666,3166.751708984375,-0.6307137840445733
56.0,77.79315042556101,77.1666,3166.9541015625,-0.6265504255610068
56.1,77.78900187856645,77.1666,3167.16064453125,-0.6224018785664498
56.2,77.78486825197506,77.1666,3167.3720703125,-0.6182682519750529
56.300000000000004,77.7807496789418,77.1666,3167.587890625,-0.6141496789418
56.400000000000006,77.7766462760795,77.1666,3167.803955078125,-0.6100462760795011
56.5,77.7725580212824,77.1666,3168.030029296875,-0.6059580212824045
56.6,77.76848521838669,77.1666,3168.260009765625,-0.6018852183866841
56.7,77.76442796697016,77.1666,3168.494140625,-0.5978279669701578
56.800000000000004,77.76038637457539,77.1666,3168.73291015625,-0.5937863745753873
56.900000000000006,77.75636056484161,77.1666,3168.971923828125,-0.5897605648416118
57.0,77.752350514529,77.1666,3169.220703125,-0.5857505145289963
57.1,77.74835651819491,77.1666,3169.46826171875,-0.5817565181949078
57.2,77.74437850321202,77.1666,3169.725341796875,-0.5777785032120164
57.300000000000004,77.74041675558198,77.1666,3169.9814453125,-0.5738167555819729
57.400000000000006,77.73647121043284,77.1666,3170.24267578125,-0.5698712104328365
57.5,77.73254200670921,77.1666,3170.5078125,-0.5659420067092071
57.6,77.72862924236141,77.1666,3170.777099609375,-0.5620292423614046
57.7,77.72473302330803,77.1666,3171.050537109375,-0.5581330233080308
57.800000000000004,77.72085345527344,77.1666,3171.3232421875,-0.5542534552734395
57.900000000000006,77.7169904808433,77.1666,3171.60546875,-0.5503904808432907
58.0,77.71314438490866,77.1666,3171.885986328125,-0.5465443849086569
58.1,77.70931507704773,77.1666,3172.17138671875,-0.5427150770477311
58.2,77.70550268699913,77.1666,3172.455810546875,-0.5389026869991227
58.300000000000004,77.70170714872756,77.1666,3172.749267578125,-0.5351071487275618
58.400000000000006,77.69792873037251,77.1666,3173.041748046875,-0.5313287303725076
58.5,77.69416736552922,77.1666,3173.338134765625,-0.5275673655292223
58.6,77.6904231508764,77.1666,3173.637939453125,-0.523823150876396
58.7,77.6866961666219,77.1666,3173.93701171875,-0.5200961666218973
58.800000000000004,77.68298635432599,77.1666,3174.244873046875,-0.5163863543259879
58.900000000000006,77.67929397341469,77.1666,3174.55078125,-0.5126939734146845
59.0,77.6756189243448,77.1666,3174.856201171875,-0.5090189243448009
59.1,77.67196115665902,77.1666,3175.17041015625,-0.5053611566590206
59.2,77.66832092960301,77.1666,3175.482666015625,-0.5017209296030103
59.300000000000004,77.66469814345368,77.1666,3175.798583984375,-0.4980981434536744
59.400000000000006,77.66109288607721,77.1666,3176.113525390625,-0.49449288607721087
59.5,77.65750509038278,77.1666,3176.432373046875,-0.49090509038278185
59.6,77.65393485236406,77.1666,3176.75390625,-0.48733485236405727
59.7,77.65038222710352,77.1666,3177.078857421875,-0.4837822271035179
59.800000000000004,77.64684729402924,77.1666,3177.40185546875,-0.4802472940292404
59.900000000000006,77.64332995318672,77.1666,3177.728759765625,-0.4767299531867195
